"zcta","county","tract","CountyName","ZIPName","pop20","afact"
"ZIP census tabulation area","County code","Tract","County name","ZIP Code name","Total population (2020 Census)","zcta-to-tract allocation factor"
"60487","17197","8835.11","Will IL","Tinley Park, IL",65,0.0025 
"60487","17197","8835.13","Will IL","Tinley Park, IL",1092,0.0414 
"60487","17197","8835.14","Will IL","Tinley Park, IL",6529,0.2474 
"60490","17197","8801.22","Will IL","Bolingbrook, IL",5914,0.27 
"60490","17197","8801.23","Will IL","Bolingbrook, IL",1192,0.0544 
"60490","17197","8801.24","Will IL","Bolingbrook, IL",1405,0.0641 
"60490","17197","8801.25","Will IL","Bolingbrook, IL",5463,0.2494 
"60490","17197","8803.15","Will IL","Bolingbrook, IL",3846,0.1756 
"60490","17197","8803.17","Will IL","Bolingbrook, IL",4087,0.1866 
"60491","17197","8810.01","Will IL","Homer Glen, IL",2356,0.1024 
"60491","17197","8810.02","Will IL","Homer Glen, IL",4947,0.2151 
"60491","17197","8810.05","Will IL","Homer Glen, IL",3589,0.1561 
"60491","17197","8810.06","Will IL","Homer Glen, IL",367,0.016 
"60491","17197","8810.07","Will IL","Homer Glen, IL",4004,0.1741 
"60491","17197","8810.09","Will IL","Homer Glen, IL",47,0.002 
"60491","17197","8810.10","Will IL","Homer Glen, IL",1335,0.058 
"60491","17197","8810.11","Will IL","Homer Glen, IL",3401,0.1479 
"60491","17197","8810.12","Will IL","Homer Glen, IL",2953,0.1284 
"60501","17031","8202.02","Cook IL","Summit Argo, IL",17,0.0014 
"60501","17031","8203.00","Cook IL","Summit Argo, IL",5588,0.4757 
"60501","17031","8204.00","Cook IL","Summit Argo, IL",5556,0.473 
"60501","17031","8205.01","Cook IL","Summit Argo, IL",585,0.0498 
"60502","17043","8416.04","DuPage IL","Aurora, IL",2008,0.0889 
"60502","17043","8464.08","DuPage IL","Aurora, IL",4215,0.1866 
"60502","17043","8464.09","DuPage IL","Aurora, IL",4529,0.2005 
"60502","17043","8465.07","DuPage IL","Aurora, IL",2648,0.1172 
"60502","17043","8465.17","DuPage IL","Aurora, IL",4842,0.2143 
"60502","17089","8528.06","Kane IL","Aurora, IL",2547,0.1127 
"60502","17089","8529.03","Kane IL","Aurora, IL",1649,0.073 
"60502","17089","8529.04","Kane IL","Aurora, IL",73,0.0032 
"60502","17089","8529.06","Kane IL","Aurora, IL",74,0.0033 
"60502","17089","8544.02","Kane IL","Aurora, IL",7,0.0003 
"60503","17093","8901.04","Kendall IL","Aurora, IL",5096,0.3023 
"60503","17093","8901.05","Kendall IL","Aurora, IL",31,0.0018 
"60503","17197","8803.14","Will IL","Aurora, IL",8,0.0005 
"60503","17197","8803.24","Will IL","Aurora, IL",5198,0.3084 
"60503","17197","8803.25","Will IL","Aurora, IL",3273,0.1942 
"60503","17197","8803.26","Will IL","Aurora, IL",3249,0.1928 
"60504","17043","8464.10","DuPage IL","Aurora, IL",34,0.0009 
"60504","17043","8465.07","DuPage IL","Aurora, IL",518,0.0133 
"60504","17043","8465.09","DuPage IL","Aurora, IL",5876,0.1511 
"60504","17043","8465.10","DuPage IL","Aurora, IL",3271,0.0841 
"60504","17043","8465.11","DuPage IL","Aurora, IL",6565,0.1688 
"60504","17043","8465.14","DuPage IL","Aurora, IL",3688,0.0948 
"60504","17043","8465.15","DuPage IL","Aurora, IL",5420,0.1393 
"60504","17043","8465.17","DuPage IL","Aurora, IL",1274,0.0327 
"60504","17043","8465.18","DuPage IL","Aurora, IL",3648,0.0938 
"60504","17089","8544.01","Kane IL","Aurora, IL",6,0.0002 
"60504","17089","8544.02","Kane IL","Aurora, IL",3339,0.0858 
"60504","17089","8544.03","Kane IL","Aurora, IL",4355,0.112 
"60504","17093","8901.04","Kendall IL","Aurora, IL",907,0.0233 
"60505","17089","8529.03","Kane IL","Aurora, IL",3544,0.0612 
"60505","17089","8529.04","Kane IL","Aurora, IL",2006,0.0346 
"60505","17089","8529.06","Kane IL","Aurora, IL",3241,0.056 
"60505","17089","8529.07","Kane IL","Aurora, IL",4930,0.0851 
"60505","17089","8533.00","Kane IL","Aurora, IL",3745,0.0647 
"60505","17089","8534.01","Kane IL","Aurora, IL",2189,0.0378 
"60505","17089","8534.02","Kane IL","Aurora, IL",4527,0.0782 
"60505","17089","8535.00","Kane IL","Aurora, IL",4530,0.0782 
"60505","17089","8536.01","Kane IL","Aurora, IL",3002,0.0518 
"60505","17089","8536.02","Kane IL","Aurora, IL",3478,0.0601 
"60505","17089","8540.02","Kane IL","Aurora, IL",226,0.0039 
"60505","17089","8541.00","Kane IL","Aurora, IL",4117,0.0711 
"60505","17089","8542.00","Kane IL","Aurora, IL",4700,0.0812 
"60505","17089","8543.01","Kane IL","Aurora, IL",5371,0.0928 
"60505","17089","8543.02","Kane IL","Aurora, IL",3970,0.0686 
"60505","17089","8544.01","Kane IL","Aurora, IL",1114,0.0192 
"60505","17089","8544.02","Kane IL","Aurora, IL",380,0.0066 
"60505","17089","8544.03","Kane IL","Aurora, IL",2355,0.0407 
"60505","17089","8547.00","Kane IL","Aurora, IL",481,0.0083 
"60506","17089","8529.05","Kane IL","Aurora, IL",4325,0.0832 
"60506","17089","8530.01","Kane IL","Aurora, IL",1281,0.0246 
"60506","17089","8530.05","Kane IL","Aurora, IL",5521,0.1062 
"60506","17089","8530.06","Kane IL","Aurora, IL",3343,0.0643 
"60506","17089","8530.07","Kane IL","Aurora, IL",5574,0.1072 
"60506","17089","8530.08","Kane IL","Aurora, IL",4120,0.0792 
"60506","17089","8531.00","Kane IL","Aurora, IL",2793,0.0537 
"60506","17089","8532.00","Kane IL","Aurora, IL",6044,0.1162 
"60506","17089","8539.00","Kane IL","Aurora, IL",5744,0.1104 
"60506","17089","8540.01","Kane IL","Aurora, IL",4099,0.0788 
"60506","17089","8540.02","Kane IL","Aurora, IL",1744,0.0335 
"60506","17089","8545.08","Kane IL","Aurora, IL",2471,0.0475 
"60506","17089","8545.09","Kane IL","Aurora, IL",3058,0.0588 
"60506","17089","8547.00","Kane IL","Aurora, IL",1864,0.0358 
"60506","17093","8904.04","Kendall IL","Aurora, IL",30,0.0006 
"60510","17043","8416.04","DuPage IL","Batavia, IL",16,0.0006 
"60510","17043","8416.05","DuPage IL","Batavia, IL",70,0.0025 
"60510","17089","8525.00","Kane IL","Batavia, IL",572,0.0203 
"60510","17089","8526.06","Kane IL","Batavia, IL",1380,0.049 
"60510","17089","8527.00","Kane IL","Batavia, IL",7086,0.2517 
"60510","17089","8528.03","Kane IL","Batavia, IL",4992,0.1773 
"60510","17089","8528.05","Kane IL","Batavia, IL",1324,0.047 
"60510","17089","8528.06","Kane IL","Batavia, IL",4267,0.1515 
"60510","17089","8528.07","Kane IL","Batavia, IL",2089,0.0742 
"60510","17089","8528.08","Kane IL","Batavia, IL",4632,0.1645 
"60510","17089","8545.05","Kane IL","Batavia, IL",19,0.0007 
"60510","17089","8545.06","Kane IL","Batavia, IL",97,0.0034 
"60510","17089","8548.00","Kane IL","Batavia, IL",1612,0.0573 
"60511","17037","0017.00","DeKalb IL","Big Rock, IL",34,0.0198 
"60511","17089","8524.03","Kane IL","Big Rock, IL",1687,0.9802 
"60512","17093","8904.01","Kendall IL","Bristol, IL",29,0.0249 
"60512","17093","8904.02","Kendall IL","Bristol, IL",753,0.6464 
"60512","17093","8904.03","Kendall IL","Bristol, IL",331,0.2841 
"60512","17093","8904.04","Kendall IL","Bristol, IL",52,0.0446 
"60513","17031","8158.00","Cook IL","Brookfield, IL",1600,0.082 
"60513","17031","8187.00","Cook IL","Brookfield, IL",3691,0.1891 
"60513","17031","8188.00","Cook IL","Brookfield, IL",5692,0.2917 
"60513","17031","8192.00","Cook IL","Brookfield, IL",68,0.0035 
"60513","17031","8193.00","Cook IL","Brookfield, IL",2777,0.1423 
"60513","17031","8194.00","Cook IL","Brookfield, IL",5686,0.2914 
"60514","17043","8450.00","DuPage IL","Clarendon Hills, IL",970,0.094 
"60514","17043","8451.00","DuPage IL","Clarendon Hills, IL",6522,0.632 
"60514","17043","8455.02","DuPage IL","Clarendon Hills, IL",2490,0.2413 
"60514","17043","8455.09","DuPage IL","Clarendon Hills, IL",338,0.0328 
"60515","17043","8443.05","DuPage IL","Downers Grove, IL",415,0.0142 
"60515","17043","8444.01","DuPage IL","Downers Grove, IL",3025,0.1033 
"60515","17043","8444.02","DuPage IL","Downers Grove, IL",1060,0.0362 
"60515","17043","8447.01","DuPage IL","Downers Grove, IL",1107,0.0378 
"60515","17043","8448.01","DuPage IL","Downers Grove, IL",4376,0.1495 
"60515","17043","8448.02","DuPage IL","Downers Grove, IL",3472,0.1186 
"60515","17043","8449.01","DuPage IL","Downers Grove, IL",3716,0.1269 
"60515","17043","8449.02","DuPage IL","Downers Grove, IL",4229,0.1444 
"60515","17043","8456.01","DuPage IL","Downers Grove, IL",428,0.0146 
"60515","17043","8456.02","DuPage IL","Downers Grove, IL",3185,0.1088 
"60515","17043","8457.01","DuPage IL","Downers Grove, IL",46,0.0016 
"60515","17043","8457.02","DuPage IL","Downers Grove, IL",333,0.0114 
"60515","17043","8460.02","DuPage IL","Downers Grove, IL",3886,0.1327 
"60516","17043","8455.05","DuPage IL","Downers Grove, IL",5,0.0002 
"60516","17043","8455.06","DuPage IL","Downers Grove, IL",388,0.0135 
"60516","17043","8456.01","DuPage IL","Downers Grove, IL",2298,0.0801 
"60516","17043","8456.02","DuPage IL","Downers Grove, IL",952,0.0332 
"60516","17043","8457.01","DuPage IL","Downers Grove, IL",3889,0.1355 
"60516","17043","8457.02","DuPage IL","Downers Grove, IL",4506,0.157 
"60516","17043","8457.03","DuPage IL","Downers Grove, IL",3006,0.1048 
"60516","17043","8457.04","DuPage IL","Downers Grove, IL",4896,0.1706 
"60516","17043","8458.02","DuPage IL","Downers Grove, IL",1961,0.0683 
"60516","17043","8458.07","DuPage IL","Downers Grove, IL",1510,0.0526 
"60516","17043","8458.08","DuPage IL","Downers Grove, IL",1047,0.0365 
"60516","17043","8458.09","DuPage IL","Downers Grove, IL",29,0.001 
"60516","17043","8463.07","DuPage IL","Downers Grove, IL",2427,0.0846 
"60516","17043","8463.14","DuPage IL","Downers Grove, IL",1780,0.062 
"60517","17043","8457.03","DuPage IL","Woodridge, IL",1576,0.0474 
"60517","17043","8458.03","DuPage IL","Woodridge, IL",164,0.0049 
"60517","17043","8458.08","DuPage IL","Woodridge, IL",2794,0.084 
"60517","17043","8458.09","DuPage IL","Woodridge, IL",2529,0.076 
"60517","17043","8463.04","DuPage IL","Woodridge, IL",86,0.0026 
"60517","17043","8463.05","DuPage IL","Woodridge, IL",5616,0.1688 
"60517","17043","8463.07","DuPage IL","Woodridge, IL",2325,0.0699 
"60517","17043","8463.08","DuPage IL","Woodridge, IL",3825,0.1149 
"60517","17043","8463.10","DuPage IL","Woodridge, IL",4551,0.1368 
"60517","17043","8463.11","DuPage IL","Woodridge, IL",3706,0.1114 
"60517","17043","8463.13","DuPage IL","Woodridge, IL",2530,0.076 
"60517","17043","8463.14","DuPage IL","Woodridge, IL",1444,0.0434 
"60517","17043","8463.15","DuPage IL","Woodridge, IL",2101,0.0631 
"60517","17197","8801.09","Will IL","Woodridge, IL",22,0.0007 
"60517","17197","8802.02","Will IL","Woodridge, IL",7,0.0002 
"60518","17037","0018.00","DeKalb IL","Earlville, IL",276,0.083 
"60518","17099","9618.00","La Salle IL","Earlville, IL",2845,0.8556 
"60518","17099","9622.00","La Salle IL","Earlville, IL",27,0.0081 
"60518","17103","0009.00","Lee IL","Earlville, IL",177,0.0532 
"60519","17043","8464.08","DuPage IL","Eola, IL (PO boxes)",76,1 
"60520","17037","0017.00","DeKalb IL","Hinckley, IL",2773,1 
"60521","17031","8200.00","Cook IL","Hinsdale, IL",2230,0.1225 
"60521","17031","8201.01","Cook IL","Hinsdale, IL",137,0.0075 
"60521","17043","8446.01","DuPage IL","Hinsdale, IL",628,0.0345 
"60521","17043","8447.02","DuPage IL","Hinsdale, IL",3752,0.2062 
"60521","17043","8452.00","DuPage IL","Hinsdale, IL",4847,0.2663 
"60521","17043","8453.00","DuPage IL","Hinsdale, IL",3166,0.174 
"60521","17043","8454.01","DuPage IL","Hinsdale, IL",2388,0.1312 
"60521","17043","8454.02","DuPage IL","Hinsdale, IL",1051,0.0578 
"60523","17031","8184.01","Cook IL","Oak Brook, IL",21,0.002 
"60523","17043","8443.06","DuPage IL","Oak Brook, IL",497,0.048 
"60523","17043","8444.01","DuPage IL","Oak Brook, IL",1020,0.0986 
"60523","17043","8444.02","DuPage IL","Oak Brook, IL",2222,0.2147 
"60523","17043","8445.01","DuPage IL","Oak Brook, IL",74,0.0072 
"60523","17043","8445.02","DuPage IL","Oak Brook, IL",2923,0.2825 
"60523","17043","8446.01","DuPage IL","Oak Brook, IL",2190,0.2117 
"60523","17043","8446.02","DuPage IL","Oak Brook, IL",1337,0.1292 
"60523","17043","8447.02","DuPage IL","Oak Brook, IL",63,0.0061 
"60525","17031","8190.00","Cook IL","La Grange, IL",16,0.0005 
"60525","17031","8195.00","Cook IL","La Grange, IL",3664,0.1123 
"60525","17031","8196.00","Cook IL","La Grange, IL",4083,0.1252 
"60525","17031","8197.00","Cook IL","La Grange, IL",6007,0.1842 
"60525","17031","8198.02","Cook IL","La Grange, IL",130,0.004 
"60525","17031","8201.01","Cook IL","La Grange, IL",4564,0.1399 
"60525","17031","8201.03","Cook IL","La Grange, IL",4285,0.1314 
"60525","17031","8201.04","Cook IL","La Grange, IL",4453,0.1365 
"60525","17031","8202.02","Cook IL","La Grange, IL",2335,0.0716 
"60525","17031","8202.03","Cook IL","La Grange, IL",358,0.011 
"60525","17031","8202.04","Cook IL","La Grange, IL",2718,0.0833 
"60526","17031","8186.00","Cook IL","La Grange Park, IL",5093,0.3688 
"60526","17031","8189.00","Cook IL","La Grange Park, IL",4496,0.3256 
"60526","17031","8190.00","Cook IL","La Grange Park, IL",4200,0.3041 
"60526","17031","8197.00","Cook IL","La Grange Park, IL",21,0.0015 
"60527","17031","8201.01","Cook IL","Willowbrook, IL",1600,0.0549 
"60527","17031","8202.03","Cook IL","Willowbrook, IL",1241,0.0426 
"60527","17031","8202.04","Cook IL","Willowbrook, IL",1716,0.0589 
"60527","17043","8454.01","DuPage IL","Willowbrook, IL",1268,0.0435 
"60527","17043","8454.02","DuPage IL","Willowbrook, IL",2009,0.0689 
"60527","17043","8455.02","DuPage IL","Willowbrook, IL",2923,0.1003 
"60527","17043","8455.06","DuPage IL","Willowbrook, IL",81,0.0028 
"60527","17043","8455.08","DuPage IL","Willowbrook, IL",2339,0.0803 
"60527","17043","8455.09","DuPage IL","Willowbrook, IL",324,0.0111 
"60527","17043","8458.03","DuPage IL","Willowbrook, IL",3519,0.1208 
"60527","17043","8458.05","DuPage IL","Willowbrook, IL",2339,0.0803 
"60527","17043","8458.10","DuPage IL","Willowbrook, IL",759,0.026 
"60527","17043","8458.11","DuPage IL","Willowbrook, IL",2114,0.0725 
"60527","17043","8459.01","DuPage IL","Willowbrook, IL",3418,0.1173 
"60527","17043","8459.02","DuPage IL","Willowbrook, IL",3489,0.1197 
"60530","17037","0003.00","DeKalb IL","Lee, IL",2,0.0035 
"60530","17037","0018.00","DeKalb IL","Lee, IL",185,0.3206 
"60530","17103","0001.00","Lee IL","Lee, IL",372,0.6447 
"60530","17103","0009.00","Lee IL","Lee, IL",18,0.0312 
"60531","17037","0018.00","DeKalb IL","Leland, IL",174,0.0926 
"60531","17037","0019.00","DeKalb IL","Leland, IL",15,0.008 
"60531","17099","9617.01","La Salle IL","Leland, IL",59,0.0314 
"60531","17099","9617.02","La Salle IL","Leland, IL",1491,0.7935 
"60531","17099","9618.00","La Salle IL","Leland, IL",140,0.0745 
"60532","17043","8427.11","DuPage IL","Lisle, IL",164,0.0057 
"60532","17043","8460.02","DuPage IL","Lisle, IL",851,0.0296 
"60532","17043","8460.03","DuPage IL","Lisle, IL",4490,0.1561 
"60532","17043","8460.04","DuPage IL","Lisle, IL",3756,0.1306 
"60532","17043","8461.02","DuPage IL","Lisle, IL",4281,0.1488 
"60532","17043","8461.04","DuPage IL","Lisle, IL",2241,0.0779 
"60532","17043","8462.02","DuPage IL","Lisle, IL",4720,0.1641 
"60532","17043","8463.12","DuPage IL","Lisle, IL",4506,0.1566 
"60532","17043","8463.13","DuPage IL","Lisle, IL",1524,0.053 
"60532","17043","8463.14","DuPage IL","Lisle, IL",108,0.0038 
"60532","17043","8463.15","DuPage IL","Lisle, IL",2125,0.0739 
"60534","17031","8157.01","Cook IL","Lyons, IL",115,0.0107 
"60534","17031","8157.02","Cook IL","Lyons, IL",76,0.0071 
"60534","17031","8191.00","Cook IL","Lyons, IL",4472,0.416 
"60534","17031","8192.00","Cook IL","Lyons, IL",6086,0.5662 
"60536","17093","8906.02","Kendall IL","Millbrook, IL (PO boxes)",80,1 
"60537","17093","8906.02","Kendall IL","Millington, IL (PO boxes)",202,0.3222 
"60537","17099","9617.02","La Salle IL","Millington, IL (PO boxes)",98,0.1563 
"60537","17099","9623.00","La Salle IL","Millington, IL (PO boxes)",327,0.5215 
"60538","17089","8540.02","Kane IL","Montgomery, IL",3649,0.1263 
"60538","17089","8544.01","Kane IL","Montgomery, IL",1607,0.0556 
"60538","17089","8545.08","Kane IL","Montgomery, IL",3390,0.1173 
"60538","17093","8901.04","Kendall IL","Montgomery, IL",47,0.0016 
"60538","17093","8902.01","Kendall IL","Montgomery, IL",4416,0.1528 
"60538","17093","8902.02","Kendall IL","Montgomery, IL",3089,0.1069 
"60538","17093","8903.01","Kendall IL","Montgomery, IL",32,0.0011 
"60538","17093","8903.02","Kendall IL","Montgomery, IL",2469,0.0854 
"60538","17093","8904.03","Kendall IL","Montgomery, IL",2235,0.0773 
"60538","17093","8904.04","Kendall IL","Montgomery, IL",7964,0.2756 
"60539","17089","8528.08","Kane IL","Mooseheart, IL",275,1 
"60540","17043","8461.03","DuPage IL","Naperville, IL",5073,0.1148 
"60540","17043","8461.04","DuPage IL","Naperville, IL",462,0.0105 
"60540","17043","8462.02","DuPage IL","Naperville, IL",1706,0.0386 
"60540","17043","8462.03","DuPage IL","Naperville, IL",748,0.0169 
"60540","17043","8462.05","DuPage IL","Naperville, IL",3708,0.0839 
"60540","17043","8462.06","DuPage IL","Naperville, IL",1862,0.0421 
"60540","17043","8462.08","DuPage IL","Naperville, IL",3179,0.0719 
"60540","17043","8462.09","DuPage IL","Naperville, IL",4167,0.0943 
"60540","17043","8463.04","DuPage IL","Naperville, IL",931,0.0211 
"60540","17043","8463.13","DuPage IL","Naperville, IL",967,0.0219 
"60540","17043","8465.04","DuPage IL","Naperville, IL",6350,0.1437 
"60540","17043","8465.19","DuPage IL","Naperville, IL",3191,0.0722 
"60540","17043","8465.21","DuPage IL","Naperville, IL",5036,0.1139 
"60540","17043","8465.22","DuPage IL","Naperville, IL",4046,0.0915 
"60540","17043","8465.23","DuPage IL","Naperville, IL",2775,0.0628 
"60541","17063","0002.00","Grundy IL","Newark, IL",140,0.0457 
"60541","17093","8906.02","Kendall IL","Newark, IL",890,0.2908 
"60541","17093","8907.03","Kendall IL","Newark, IL",1942,0.6344 
"60541","17099","9617.02","La Salle IL","Newark, IL",89,0.0291 
"60542","17089","8528.05","Kane IL","North Aurora, IL",4228,0.228 
"60542","17089","8528.07","Kane IL","North Aurora, IL",1808,0.0975 
"60542","17089","8528.08","Kane IL","North Aurora, IL",2115,0.1141 
"60542","17089","8529.05","Kane IL","North Aurora, IL",359,0.0194 
"60542","17089","8529.06","Kane IL","North Aurora, IL",1861,0.1004 
"60542","17089","8530.01","Kane IL","North Aurora, IL",2305,0.1243 
"60542","17089","8530.04","Kane IL","North Aurora, IL",3228,0.1741 
"60542","17089","8530.08","Kane IL","North Aurora, IL",2,0.0001 
"60542","17089","8545.04","Kane IL","North Aurora, IL",194,0.0105 
"60542","17089","8545.06","Kane IL","North Aurora, IL",2440,0.1316 
"60543","17089","8540.02","Kane IL","Oswego, IL",57,0.0014 
"60543","17093","8901.03","Kendall IL","Oswego, IL",5506,0.1366 
"60543","17093","8901.05","Kendall IL","Oswego, IL",6017,0.1493 
"60543","17093","8901.06","Kendall IL","Oswego, IL",4966,0.1232 
"60543","17093","8901.07","Kendall IL","Oswego, IL",4869,0.1208 
"60543","17093","8901.08","Kendall IL","Oswego, IL",4136,0.1026 
"60543","17093","8903.01","Kendall IL","Oswego, IL",6127,0.152 
"60543","17093","8903.02","Kendall IL","Oswego, IL",3622,0.0899 
"60543","17093","8904.02","Kendall IL","Oswego, IL",667,0.0166 
"60543","17093","8904.03","Kendall IL","Oswego, IL",3404,0.0845 
"60543","17093","8907.02","Kendall IL","Oswego, IL",922,0.0229 
"60543","17197","8803.14","Will IL","Oswego, IL",6,0.0001 
"60544","17093","8907.02","Kendall IL","Plainfield, IL",196,0.0071 
"60544","17197","8802.04","Will IL","Plainfield, IL",1072,0.0387 
"60544","17197","8803.17","Will IL","Plainfield, IL",222,0.008 
"60544","17197","8804.08","Will IL","Plainfield, IL",5050,0.1824 
"60544","17197","8804.11","Will IL","Plainfield, IL",3328,0.1202 
"60544","17197","8804.17","Will IL","Plainfield, IL",242,0.0087 
"60544","17197","8804.21","Will IL","Plainfield, IL",47,0.0017 
"60544","17197","8804.22","Will IL","Plainfield, IL",3788,0.1368 
