"state","zcta5","county","tract","stab","cntyname","zipname","pop10","afact"
"State code","ZIP census tabulation area","County code","Tract","State abbreviation","County name","ZCTA name","Total population (2010)","zcta5 to tract allocation factor"
"17","60060","17097","8641.01","IL","Lake IL","Mundelein, IL",1137,0.0306 
"17","60060","17097","8641.05","IL","Lake IL","Mundelein, IL",6008,0.1616 
"17","60060","17097","8641.06","IL","Lake IL","Mundelein, IL",4083,0.1098 
"17","60060","17097","8641.07","IL","Lake IL","Mundelein, IL",4901,0.1318 
"17","60060","17097","8641.08","IL","Lake IL","Mundelein, IL",5740,0.1543 
"17","60060","17097","8644.02","IL","Lake IL","Mundelein, IL",403,0.0108 
"17","60060","17097","8645.10","IL","Lake IL","Mundelein, IL",1906,0.0513 
"17","60060","17097","8645.11","IL","Lake IL","Mundelein, IL",368,0.0099 
"17","60061","17097","8639.02","IL","Lake IL","Vernon Hills, IL",5533,0.2149 
"17","60061","17097","8639.04","IL","Lake IL","Vernon Hills, IL",4043,0.157 
"17","60061","17097","8645.10","IL","Lake IL","Vernon Hills, IL",2254,0.0875 
"17","60061","17097","8645.11","IL","Lake IL","Vernon Hills, IL",5134,0.1994 
"17","60061","17097","8645.12","IL","Lake IL","Vernon Hills, IL",2010,0.0781 
"17","60061","17097","8645.13","IL","Lake IL","Vernon Hills, IL",5188,0.2015 
"17","60061","17097","8645.14","IL","Lake IL","Vernon Hills, IL",1165,0.0452 
"17","60061","17097","8662.00","IL","Lake IL","Vernon Hills, IL",421,0.0164 
"17","60062","17031","8015.00","IL","Cook IL","Northbrook, IL",5928,0.1484 
"17","60062","17031","8016.01","IL","Cook IL","Northbrook, IL",4062,0.1017 
"17","60062","17031","8016.03","IL","Cook IL","Northbrook, IL",2729,0.0683 
"17","60062","17031","8016.05","IL","Cook IL","Northbrook, IL",5599,0.1402 
"17","60062","17031","8016.06","IL","Cook IL","Northbrook, IL",6066,0.1519 
"17","60062","17031","8016.07","IL","Cook IL","Northbrook, IL",799,0.02 
"17","60062","17031","8016.08","IL","Cook IL","Northbrook, IL",3688,0.0923 
"17","60062","17031","8017.01","IL","Cook IL","Northbrook, IL",3728,0.0933 
"17","60062","17031","8017.02","IL","Cook IL","Northbrook, IL",4671,0.117 
"17","60062","17031","8018.00","IL","Cook IL","Northbrook, IL",2130,0.0533 
"17","60062","17031","8023.00","IL","Cook IL","Northbrook, IL",8,0.0002 
"17","60062","17031","8024.02","IL","Cook IL","Northbrook, IL",528,0.0132 
"17","60064","17097","8628.00","IL","Lake IL","North Chicago, IL",1922,0.1247 
"17","60064","17097","8629.01","IL","Lake IL","North Chicago, IL",3766,0.2444 
"17","60064","17097","8629.02","IL","Lake IL","North Chicago, IL",2741,0.1779 
"17","60064","17097","8630.04","IL","Lake IL","North Chicago, IL",826,0.0536 
"17","60064","17097","8630.05","IL","Lake IL","North Chicago, IL",1,0.0001 
"17","60064","17097","8631.00","IL","Lake IL","North Chicago, IL",2476,0.1607 
"17","60064","17097","8632.01","IL","Lake IL","North Chicago, IL",3443,0.2235 
"17","60064","17097","8632.02","IL","Lake IL","North Chicago, IL",232,0.0151 
"17","60067","17031","8036.03","IL","Cook IL","Palatine, IL",3185,0.0825 
"17","60067","17031","8036.04","IL","Cook IL","Palatine, IL",4263,0.1105 
"17","60067","17031","8036.08","IL","Cook IL","Palatine, IL",3,0.0001 
"17","60067","17031","8036.10","IL","Cook IL","Palatine, IL",7198,0.1865 
"17","60067","17031","8037.01","IL","Cook IL","Palatine, IL",2705,0.0701 
"17","60067","17031","8037.02","IL","Cook IL","Palatine, IL",6255,0.1621 
"17","60067","17031","8038.00","IL","Cook IL","Palatine, IL",2714,0.0703 
"17","60067","17031","8040.00","IL","Cook IL","Palatine, IL",11,0.0003 
"17","60067","17031","8041.02","IL","Cook IL","Palatine, IL",6638,0.172 
"17","60067","17031","8041.04","IL","Cook IL","Palatine, IL",368,0.0095 
"17","60067","17031","8041.05","IL","Cook IL","Palatine, IL",269,0.007 
"17","60067","17031","8041.06","IL","Cook IL","Palatine, IL",3551,0.092 
"17","60067","17031","8041.08","IL","Cook IL","Palatine, IL",162,0.0042 
"17","60067","17031","8041.09","IL","Cook IL","Palatine, IL",1161,0.0301 
"17","60067","17031","8046.03","IL","Cook IL","Palatine, IL",100,0.0026 
"17","60067","17031","8051.05","IL","Cook IL","Palatine, IL",2,0.0001 
"17","60068","17031","0902.00","IL","Cook IL","Park Ridge, IL",87,0.0023 
"17","60068","17031","0903.00","IL","Cook IL","Park Ridge, IL",67,0.0018 
"17","60068","17031","8055.01","IL","Cook IL","Park Ridge, IL",3400,0.0907 
"17","60068","17031","8055.02","IL","Cook IL","Park Ridge, IL",3888,0.1037 
"17","60068","17031","8056.00","IL","Cook IL","Park Ridge, IL",4511,0.1204 
"17","60068","17031","8057.01","IL","Cook IL","Park Ridge, IL",5074,0.1354 
"17","60068","17031","8057.02","IL","Cook IL","Park Ridge, IL",2015,0.0538 
"17","60068","17031","8058.01","IL","Cook IL","Park Ridge, IL",2400,0.064 
"17","60068","17031","8058.02","IL","Cook IL","Park Ridge, IL",4926,0.1314 
"17","60068","17031","8059.01","IL","Cook IL","Park Ridge, IL",2242,0.0598 
"17","60068","17031","8059.02","IL","Cook IL","Park Ridge, IL",4137,0.1104 
"17","60068","17031","8060.03","IL","Cook IL","Park Ridge, IL",585,0.0156 
"17","60068","17031","8060.04","IL","Cook IL","Park Ridge, IL",146,0.0039 
"17","60068","17031","8104.00","IL","Cook IL","Park Ridge, IL",3997,0.1067 
"17","60069","17097","8645.05","IL","Lake IL","Lincolnshire, IL",14,0.0017 
"17","60069","17097","8645.12","IL","Lake IL","Lincolnshire, IL",48,0.0057 
"17","60069","17097","8645.14","IL","Lake IL","Lincolnshire, IL",786,0.0938 
"17","60069","17097","8645.20","IL","Lake IL","Lincolnshire, IL",1093,0.1304 
"17","60069","17097","8645.21","IL","Lake IL","Lincolnshire, IL",1459,0.174 
"17","60069","17097","8645.22","IL","Lake IL","Lincolnshire, IL",3566,0.4253 
"17","60069","17097","8648.01","IL","Lake IL","Lincolnshire, IL",30,0.0036 
"17","60069","17097","8662.00","IL","Lake IL","Lincolnshire, IL",1388,0.1656 
"17","60070","17031","8016.03","IL","Cook IL","Prospect Heights, IL",44,0.0027 
"17","60070","17031","8025.05","IL","Cook IL","Prospect Heights, IL",1918,0.1199 
"17","60070","17031","8026.05","IL","Cook IL","Prospect Heights, IL",2275,0.1422 
"17","60070","17031","8026.07","IL","Cook IL","Prospect Heights, IL",1444,0.0902 
"17","60070","17031","8026.08","IL","Cook IL","Prospect Heights, IL",1834,0.1146 
"17","60070","17031","8026.09","IL","Cook IL","Prospect Heights, IL",6699,0.4187 
"17","60070","17031","8026.10","IL","Cook IL","Prospect Heights, IL",142,0.0089 
"17","60070","17031","8030.14","IL","Cook IL","Prospect Heights, IL",366,0.0229 
"17","60070","17031","8030.15","IL","Cook IL","Prospect Heights, IL",1279,0.0799 
"17","60071","17111","8701.01","IL","McHenry IL","Richmond, IL",3553,0.9875 
"17","60071","17111","8701.02","IL","McHenry IL","Richmond, IL",45,0.0125 
"17","60072","17111","8701.01","IL","McHenry IL","Ringwood, IL",43,0.0463 
"17","60072","17111","8705.00","IL","McHenry IL","Ringwood, IL",167,0.18 
"17","60072","17111","8706.03","IL","McHenry IL","Ringwood, IL",7,0.0075 
"17","60072","17111","8706.04","IL","McHenry IL","Ringwood, IL",22,0.0237 
"17","60072","17111","8707.03","IL","McHenry IL","Ringwood, IL",689,0.7425 
"17","60073","17097","8609.06","IL","Lake IL","Round Lake, IL",6028,0.1005 
"17","60073","17097","8610.10","IL","Lake IL","Round Lake, IL",1595,0.0266 
"17","60073","17097","8610.11","IL","Lake IL","Round Lake, IL",4967,0.0828 
"17","60073","17097","8610.14","IL","Lake IL","Round Lake, IL",1424,0.0237 
"17","60073","17097","8611.07","IL","Lake IL","Round Lake, IL",160,0.0027 
"17","60073","17097","8612.01","IL","Lake IL","Round Lake, IL",7131,0.1188 
"17","60073","17097","8612.02","IL","Lake IL","Round Lake, IL",2525,0.0421 
"17","60073","17097","8613.01","IL","Lake IL","Round Lake, IL",5140,0.0857 
"17","60073","17097","8613.03","IL","Lake IL","Round Lake, IL",4972,0.0829 
"17","60073","17097","8613.04","IL","Lake IL","Round Lake, IL",3482,0.058 
"17","60073","17097","8614.02","IL","Lake IL","Round Lake, IL",8512,0.1419 
"17","60073","17097","8614.03","IL","Lake IL","Round Lake, IL",2746,0.0458 
"17","60073","17097","8614.04","IL","Lake IL","Round Lake, IL",6068,0.1011 
"17","60073","17097","8641.01","IL","Lake IL","Round Lake, IL",3730,0.0622 
"17","60073","17097","8642.03","IL","Lake IL","Round Lake, IL",113,0.0019 
"17","60073","17097","8642.05","IL","Lake IL","Round Lake, IL",1409,0.0235 
"17","60074","17031","8030.17","IL","Cook IL","Palatine, IL",1985,0.0509 
"17","60074","17031","8036.04","IL","Cook IL","Palatine, IL",51,0.0013 
"17","60074","17031","8036.05","IL","Cook IL","Palatine, IL",7253,0.186 
"17","60074","17031","8036.06","IL","Cook IL","Palatine, IL",8287,0.2126 
"17","60074","17031","8036.07","IL","Cook IL","Palatine, IL",5164,0.1325 
"17","60074","17031","8036.08","IL","Cook IL","Palatine, IL",4934,0.1266 
"17","60074","17031","8036.11","IL","Cook IL","Palatine, IL",6112,0.1568 
"17","60074","17031","8038.00","IL","Cook IL","Palatine, IL",2011,0.0516 
"17","60074","17031","8039.01","IL","Cook IL","Palatine, IL",3006,0.0771 
"17","60074","17097","8644.03","IL","Lake IL","Palatine, IL",182,0.0047 
"17","60076","17031","8067.00","IL","Cook IL","Skokie, IL",1630,0.0488 
"17","60076","17031","8068.01","IL","Cook IL","Skokie, IL",4140,0.1239 
"17","60076","17031","8068.02","IL","Cook IL","Skokie, IL",3022,0.0904 
"17","60076","17031","8071.00","IL","Cook IL","Skokie, IL",2073,0.062 
"17","60076","17031","8072.00","IL","Cook IL","Skokie, IL",5892,0.1763 
"17","60076","17031","8074.00","IL","Cook IL","Skokie, IL",6516,0.195 
"17","60076","17031","8075.00","IL","Cook IL","Skokie, IL",3189,0.0954 
"17","60076","17031","8076.00","IL","Cook IL","Skokie, IL",6540,0.1957 
"17","60076","17031","8077.00","IL","Cook IL","Skokie, IL",413,0.0124 
"17","60077","17031","8068.01","IL","Cook IL","Skokie, IL",85,0.0032 
"17","60077","17031","8068.02","IL","Cook IL","Skokie, IL",278,0.0104 
"17","60077","17031","8069.00","IL","Cook IL","Skokie, IL",4713,0.1757 
"17","60077","17031","8070.00","IL","Cook IL","Skokie, IL",5736,0.2138 
"17","60077","17031","8072.00","IL","Cook IL","Skokie, IL",20,0.0007 
"17","60077","17031","8073.00","IL","Cook IL","Skokie, IL",7191,0.2681 
"17","60077","17031","8074.00","IL","Cook IL","Skokie, IL",2,0.0001 
"17","60077","17031","8077.00","IL","Cook IL","Skokie, IL",5520,0.2058 
"17","60077","17031","8078.00","IL","Cook IL","Skokie, IL",2603,0.097 
"17","60077","17031","8083.02","IL","Cook IL","Skokie, IL",677,0.0252 
"17","60081","17097","8608.07","IL","Lake IL","Spring Grove, IL",1582,0.157 
"17","60081","17097","8609.03","IL","Lake IL","Spring Grove, IL",203,0.0201 
"17","60081","17097","8609.04","IL","Lake IL","Spring Grove, IL",89,0.0088 
"17","60081","17111","8701.01","IL","McHenry IL","Spring Grove, IL",1379,0.1368 
"17","60081","17111","8701.02","IL","McHenry IL","Spring Grove, IL",6705,0.6652 
"17","60081","17111","8707.04","IL","McHenry IL","Spring Grove, IL",121,0.012 
"17","60083","17097","8601.01","IL","Lake IL","Wadsworth, IL",42,0.0043 
"17","60083","17097","8604.00","IL","Lake IL","Wadsworth, IL",750,0.0762 
"17","60083","17097","8610.09","IL","Lake IL","Wadsworth, IL",8,0.0008 
"17","60083","17097","8615.05","IL","Lake IL","Wadsworth, IL",191,0.0194 
"17","60083","17097","8615.06","IL","Lake IL","Wadsworth, IL",2476,0.2517 
"17","60083","17097","8616.04","IL","Lake IL","Wadsworth, IL",241,0.0245 
"17","60083","17097","8660.00","IL","Lake IL","Wadsworth, IL",6130,0.6231 
"17","60084","17097","8641.01","IL","Lake IL","Wauconda, IL",2228,0.1328 
"17","60084","17097","8642.03","IL","Lake IL","Wauconda, IL",89,0.0053 
"17","60084","17097","8642.04","IL","Lake IL","Wauconda, IL",3381,0.2016 
"17","60084","17097","8642.05","IL","Lake IL","Wauconda, IL",7633,0.4551 
"17","60084","17097","8642.06","IL","Lake IL","Wauconda, IL",3431,0.2046 
"17","60084","17097","8644.07","IL","Lake IL","Wauconda, IL",9,0.0005 
"17","60085","17097","8615.04","IL","Lake IL","Waukegan, IL",8102,0.113 
"17","60085","17097","8615.10","IL","Lake IL","Waukegan, IL",1426,0.0199 
"17","60085","17097","8616.03","IL","Lake IL","Waukegan, IL",1,0 
"17","60085","17097","8617.02","IL","Lake IL","Waukegan, IL",879,0.0123 
"17","60085","17097","8618.04","IL","Lake IL","Waukegan, IL",2455,0.0342 
"17","60085","17097","8619.02","IL","Lake IL","Waukegan, IL",5010,0.0699 
"17","60085","17097","8620.00","IL","Lake IL","Waukegan, IL",5844,0.0815 
"17","60085","17097","8621.00","IL","Lake IL","Waukegan, IL",5013,0.0699 
"17","60085","17097","8622.00","IL","Lake IL","Waukegan, IL",4103,0.0572 
"17","60085","17097","8623.00","IL","Lake IL","Waukegan, IL",3033,0.0423 
"17","60085","17097","8624.01","IL","Lake IL","Waukegan, IL",3766,0.0525 
"17","60085","17097","8624.02","IL","Lake IL","Waukegan, IL",3341,0.0466 
"17","60085","17097","8625.01","IL","Lake IL","Waukegan, IL",3992,0.0557 
"17","60085","17097","8625.02","IL","Lake IL","Waukegan, IL",2532,0.0353 
"17","60085","17097","8626.03","IL","Lake IL","Waukegan, IL",6648,0.0927 
"17","60085","17097","8626.04","IL","Lake IL","Waukegan, IL",4938,0.0689 
"17","60085","17097","8626.05","IL","Lake IL","Waukegan, IL",4367,0.0609 
"17","60085","17097","8627.00","IL","Lake IL","Waukegan, IL",4323,0.0603 
"17","60085","17097","8661.00","IL","Lake IL","Waukegan, IL",1941,0.0271 
"17","60087","17097","8604.00","IL","Lake IL","Waukegan, IL",2656,0.0985 
"17","60087","17097","8606.00","IL","Lake IL","Waukegan, IL",2291,0.0849 
"17","60087","17097","8615.06","IL","Lake IL","Waukegan, IL",1639,0.0608 
"17","60087","17097","8615.07","IL","Lake IL","Waukegan, IL",256,0.0095 
"17","60087","17097","8617.01","IL","Lake IL","Waukegan, IL",1754,0.065 
"17","60087","17097","8617.02","IL","Lake IL","Waukegan, IL",3269,0.1212 
"17","60087","17097","8618.03","IL","Lake IL","Waukegan, IL",6903,0.2559 
"17","60087","17097","8618.04","IL","Lake IL","Waukegan, IL",1225,0.0454 
"17","60087","17097","8619.01","IL","Lake IL","Waukegan, IL",3788,0.1404 
"17","60087","17097","8619.02","IL","Lake IL","Waukegan, IL",1418,0.0526 
"17","60087","17097","8621.00","IL","Lake IL","Waukegan, IL",146,0.0054 
"17","60087","17097","8660.00","IL","Lake IL","Waukegan, IL",18,0.0007 
"17","60087","17097","8661.00","IL","Lake IL","Waukegan, IL",1615,0.0599 
"17","60088","17097","8630.03","IL","Lake IL","Great Lakes, IL",7829,0.4967 
"17","60088","17097","8630.04","IL","Lake IL","Great Lakes, IL",3526,0.2237 
"17","60088","17097","8630.05","IL","Lake IL","Great Lakes, IL",4406,0.2796 
"17","60089","17031","8024.03","IL","Cook IL","Buffalo Grove, IL",156,0.0038 
"17","60089","17031","8025.03","IL","Cook IL","Buffalo Grove, IL",1662,0.04 
"17","60089","17031","8030.05","IL","Cook IL","Buffalo Grove, IL",632,0.0152 
"17","60089","17031","8030.07","IL","Cook IL","Buffalo Grove, IL",1790,0.0431 
"17","60089","17031","8030.10","IL","Cook IL","Buffalo Grove, IL",2835,0.0683 
"17","60089","17031","8030.12","IL","Cook IL","Buffalo Grove, IL",1119,0.0269 
"17","60089","17031","8030.13","IL","Cook IL","Buffalo Grove, IL",5449,0.1312 
"17","60089","17097","8645.05","IL","Lake IL","Buffalo Grove, IL",1921,0.0463 
"17","60089","17097","8645.12","IL","Lake IL","Buffalo Grove, IL",1570,0.0378 
"17","60089","17097","8645.14","IL","Lake IL","Buffalo Grove, IL",523,0.0126 
"17","60089","17097","8645.15","IL","Lake IL","Buffalo Grove, IL",1463,0.0352 
"17","60089","17097","8645.16","IL","Lake IL","Buffalo Grove, IL",4581,0.1103 
"17","60089","17097","8645.17","IL","Lake IL","Buffalo Grove, IL",2333,0.0562 
"17","60089","17097","8645.18","IL","Lake IL","Buffalo Grove, IL",5403,0.1301 
"17","60089","17097","8645.19","IL","Lake IL","Buffalo Grove, IL",4869,0.1172 
"17","60089","17097","8645.20","IL","Lake IL","Buffalo Grove, IL",4175,0.1005 
"17","60089","17097","8645.21","IL","Lake IL","Buffalo Grove, IL",1052,0.0253 
"17","60090","17031","8024.02","IL","Cook IL","Wheeling, IL",4293,0.1141 
"17","60090","17031","8024.03","IL","Cook IL","Wheeling, IL",1243,0.033 
"17","60090","17031","8024.04","IL","Cook IL","Wheeling, IL",7226,0.192 
"17","60090","17031","8025.03","IL","Cook IL","Wheeling, IL",4460,0.1185 
"17","60090","17031","8025.04","IL","Cook IL","Wheeling, IL",6601,0.1754 
"17","60090","17031","8025.05","IL","Cook IL","Wheeling, IL",4926,0.1309 
"17","60090","17031","8025.06","IL","Cook IL","Wheeling, IL",2508,0.0666 
"17","60090","17031","8026.05","IL","Cook IL","Wheeling, IL",2003,0.0532 
"17","60090","17031","8030.14","IL","Cook IL","Wheeling, IL",3064,0.0814 
"17","60090","17031","8030.15","IL","Cook IL","Wheeling, IL",1309,0.0348 
"17","60091","17031","8007.00","IL","Cook IL","Wilmette, IL",4870,0.1802 
"17","60091","17031","8008.00","IL","Cook IL","Wilmette, IL",145,0.0054 
"17","60091","17031","8009.00","IL","Cook IL","Wilmette, IL",4346,0.1608 
"17","60091","17031","8010.00","IL","Cook IL","Wilmette, IL",4908,0.1816 
"17","60091","17031","8011.00","IL","Cook IL","Wilmette, IL",4715,0.1745 
"17","60091","17031","8012.00","IL","Cook IL","Wilmette, IL",3547,0.1313 
"17","60091","17031","8013.00","IL","Cook IL","Wilmette, IL",4283,0.1585 
"17","60091","17031","8014.00","IL","Cook IL","Wilmette, IL",87,0.0032 
"17","60091","17031","8019.02","IL","Cook IL","Wilmette, IL",119,0.0044 
"17","60093","17031","8001.00","IL","Cook IL","Winnetka, IL",387,0.0198 
"17","60093","17031","8002.00","IL","Cook IL","Winnetka, IL",191,0.0098 
"17","60093","17031","8003.00","IL","Cook IL","Winnetka, IL",3501,0.1789 
"17","60093","17031","8004.00","IL","Cook IL","Winnetka, IL",3762,0.1922 
"17","60093","17031","8005.00","IL","Cook IL","Winnetka, IL",4788,0.2447 
"17","60093","17031","8007.00","IL","Cook IL","Winnetka, IL",265,0.0135 
"17","60093","17031","8008.00","IL","Cook IL","Winnetka, IL",2061,0.1053 
"17","60093","17031","8018.00","IL","Cook IL","Winnetka, IL",3489,0.1783 
"17","60093","17031","8019.01","IL","Cook IL","Winnetka, IL",901,0.046 
"17","60093","17031","8019.02","IL","Cook IL","Winnetka, IL",225,0.0115 
"17","60096","17097","8601.01","IL","Lake IL","Winthrop Harbor, IL",400,0.058 
"17","60096","17097","8601.03","IL","Lake IL","Winthrop Harbor, IL",3517,0.5099 
"17","60096","17097","8601.04","IL","Lake IL","Winthrop Harbor, IL",2980,0.4321 
"17","60097","17111","8701.01","IL","McHenry IL","Wonder Lake, IL",279,0.0248 
"17","60097","17111","8704.01","IL","McHenry IL","Wonder Lake, IL",4985,0.4431 
"17","60097","17111","8705.00","IL","McHenry IL","Wonder Lake, IL",5976,0.5312 
"17","60097","17111","8707.03","IL","McHenry IL","Wonder Lake, IL",10,0.0009 
"17","60098","17111","8702.00","IL","McHenry IL","Woodstock, IL",1331,0.0413 
"17","60098","17111","8704.01","IL","McHenry IL","Woodstock, IL",2989,0.0927 
"17","60098","17111","8704.02","IL","McHenry IL","Woodstock, IL",6016,0.1867 
"17","60098","17111","8705.00","IL","McHenry IL","Woodstock, IL",73,0.0023 
"17","60098","17111","8708.03","IL","McHenry IL","Woodstock, IL",92,0.0029 
"17","60098","17111","8709.02","IL","McHenry IL","Woodstock, IL",6351,0.1971 
"17","60098","17111","8709.03","IL","McHenry IL","Woodstock, IL",3579,0.1111 
"17","60098","17111","8709.04","IL","McHenry IL","Woodstock, IL",4805,0.1491 
"17","60098","17111","8709.05","IL","McHenry IL","Woodstock, IL",4919,0.1526 
"17","60098","17111","8711.06","IL","McHenry IL","Woodstock, IL",47,0.0015 
"17","60098","17111","8715.00","IL","McHenry IL","Woodstock, IL",2026,0.0629 
